#step enthalpy vol
257000 -6791.4233989600343193 1304.9632787774216922
258000 -6782.9246075733926773 1211.1796643659611163
259000 -6784.1199847147272521 1214.3311530893190593
260000 -6794.905845101750856 1241.3440215887617342
261000 -6791.3890246190940161 1195.3999287449867097
262000 -6792.4678599929820848 1208.7781523783246485
263000 -6795.7394178014110366 1268.8511182364732122
264000 -6786.0635995909660778 1267.2395519001452158
265000 -6793.9384634898497097 1216.3320968356756566
266000 -6812.8427753789119379 1235.3965449332304161
267000 -6803.9478265639027086 1238.1828528795444981
268000 -6801.3141990060548778 1205.4266452722247323
269000 -6792.1669393940492228 1247.0463088380804493
270000 -6791.9980479693585949 1271.7480424368675358
271000 -6794.9277616544341072 1202.6319409697277933
272000 -6810.1584572944339016 1275.0848845784996684
273000 -6783.2488701616930484 1209.4340255539179907
274000 -6788.1196345189555359 1257.2862022916167462
275000 -6782.9346763660259967 1186.3106111610411517
276000 -6799.2797816172660532 1240.2833037958589557
277000 -6794.1052656490664958 1206.226790557547929
278000 -6784.3335469541370912 1249.8881224436402135
279000 -6808.9766089778277092 1286.4917481620934723
280000 -6792.7259714510937556 1226.4203884419514452
281000 -6797.1861864993616109 1209.5725369845458772
282000 -6796.2076079779053543 1272.8824686005189051
283000 -6790.8210709853337903 1242.4029401162038084
284000 -6803.4102620748271875 1228.2528005621425109
285000 -6796.4454591795283704 1251.7112360159169384
286000 -6790.6054606516481726 1275.0249493026067285
287000 -6782.6173140563778361 1209.9279263212731621
288000 -6803.7619211681339948 1197.9000124755298202
289000 -6791.5620661847833617 1273.7235001163451216
290000 -6792.0436484416995881 1215.0831919300637765
291000 -6786.6967726379289161 1247.8223490825212139
292000 -6788.0555905797355081 1221.3478655573508149
293000 -6783.2339020811195951 1248.5134942717365902
294000 -6798.2723606103600105 1262.2804660375584263
295000 -6782.9891932130558416 1189.7118962912991265
296000 -6788.7992425339971305 1266.2670067280139392
297000 -6784.0788789675361841 1206.377027614253393
298000 -6798.1495829890363893 1241.2727290685663775
299000 -6804.5222684441150705 1244.0071796736056058
300000 -6801.7389093732872425 1228.481221563929239
301000 -6802.4240289956233028 1257.4449138177471923
302000 -6791.3989567214175622 1276.2228201495765916
303000 -6782.6049539750856638 1261.8897345357504491
304000 -6808.7320387244344602 1259.4374823990892764
305000 -6791.3203384669877778 1230.9210881291005535
306000 -6804.1449858505657176 1221.9180984144193189
307000 -6784.1161381170268214 1281.914063388300292
308000 -6789.7801464166404912 1249.1069962604738066
309000 -6799.5386304520106933 1318.4458337817861775
310000 -6799.0957110676408774 1223.5938818914555668
311000 -6795.2091625900129657 1240.2849583501335928
312000 -6790.9444535455413643 1294.3234097472634403
313000 -6797.0029437489029078 1242.9405112597366951
314000 -6806.6883057869299591 1245.0496150867365941
315000 -6776.4314206602621198 1204.1914850318373738
316000 -6804.9785075424742899 1255.4751437285003703
317000 -6798.612012062134454 1224.7787538380384831
318000 -6798.878021617628292 1275.4028874041009658
319000 -6777.8206519154109628 1220.5953249367280478
320000 -6794.4778140452563093 1253.6993493872425915
321000 -6813.6760339057300371 1274.0696004294120485
322000 -6779.7411883508593746 1204.0440727651400721
323000 -6788.9149701443247977 1223.9799643254511921
324000 -6795.0128949244026444 1245.8071706417026689
325000 -6790.013754998269178 1237.6754547455013835
326000 -6790.5496889489468231 1227.9205136358730215
327000 -6798.0191550318759255 1248.3245939189471301
328000 -6787.4147173960309374 1242.9961889741416599
329000 -6785.0984997585082965 1211.8556093703612078
330000 -6786.02564230545795 1217.2083914513254967
331000 -6791.599477950399887 1302.9327958505020888
332000 -6781.7014630779312938 1214.1039959501208614
333000 -6770.9523448868858395 1204.8303546212646324
334000 -6772.509258299508474 1199.8916042463213216
335000 -6791.0521044095557954 1265.4624261954259055
336000 -6792.2634951097743397 1212.1511514983353663
337000 -6793.6084023444454942 1202.1292080436201104
338000 -6791.7655584680996981 1304.6387837704048707
339000 -6798.9220756457489188 1260.5810576274216146
340000 -6788.6146906478525125 1208.6208292159637949
341000 -6819.1096073024955331 1256.0367664168732063
342000 -6792.111295391798194 1234.0130009312802031
343000 -6800.4416768918445086 1248.7399686465787454
344000 -6795.4213547250519696 1242.4104982153110086
345000 -6784.0244152070199561 1236.606261385383732
346000 -6786.4806675164409171 1272.8774523003448849
347000 -6781.557784225483374 1260.8541034951747406
348000 -6787.1811010858764348 1260.2554849767425367
349000 -6788.7142971373586988 1218.4727935194352995
350000 -6788.4255318087671185 1216.712630301429499
351000 -6778.7526317078700231 1191.5616935315047158
352000 -6802.5127092061829899 1234.0534694975053753
353000 -6784.6874372353640865 1230.5280869441692175
354000 -6788.074691762927614 1167.9481811327727883
355000 -6792.8720701555012056 1224.5212283343407762
356000 -6793.9066739152331138 1254.0333401678503833
357000 -6787.8667062706126671 1212.0212741396787806
358000 -6788.5521459236833834 1230.8459996205431253
359000 -6786.5575503767195187 1279.5387046912537699
360000 -6800.5948080247908365 1247.7796628071623672
361000 -6790.3103496525609444 1251.1614068447634054
362000 -6772.8726900965939421 1209.1924233391382586
363000 -6791.508328244482982 1246.4927517606761285
364000 -6781.5363085374365255 1206.8774335984928712
365000 -6812.3299498382493766 1315.6235449914531728
366000 -6819.1359784677360949 1302.009745986690632
367000 -6802.9028783088197088 1247.6904880343793138
368000 -6810.433935641660355 1234.9775380086709902
369000 -6802.7804251148918411 1239.1368152790523709
370000 -6795.961447366925313 1213.4942528101628341
371000 -6813.093385957724422 1316.2856727400153432
372000 -6799.9310705120224156 1282.1917614015781055
373000 -6789.6765297650899811 1219.7590469603130714
374000 -6786.2429323113547071 1256.1050385766336603
375000 -6799.008511725281096 1209.5380371505980293
376000 -6797.3148361438506981 1252.8088407496845775
377000 -6773.6891024910846681 1174.5723858102828672
378000 -6791.7607135569960519 1226.6864652893600578
379000 -6810.3324106302316068 1279.2404030382735982
380000 -6796.096081547337235 1233.9355268435497237
381000 -6792.1058465414480452 1228.4580035720291562
382000 -6800.4918391034216256 1253.2947560446900752
383000 -6798.2658514934009872 1223.3066357112988953
