#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
        8000       6.195651e-03       4.637944e-04       3.054434e-03       2.768717e-02       6.621468e-03       1.448348e-02
        9000       5.679652e-03       3.846810e-04       3.209253e-03       2.042032e-02       5.695317e-03       1.229140e-02
       10000       5.154861e-03       3.452067e-04       2.657793e-03       2.120894e-02       5.798681e-03       1.268412e-02
       11000       5.511503e-03       3.384622e-04       2.718652e-03       2.378664e-02       4.706783e-03       1.248284e-02
       12000       5.327475e-03       3.778785e-04       3.025546e-03       2.830068e-02       4.575108e-03       1.325125e-02
       13000       6.402209e-03       3.902195e-04       3.435690e-03       1.895303e-02       5.310180e-03       1.169665e-02
       14000       6.764681e-03       6.509665e-04       3.793719e-03       2.424668e-02       5.169109e-03       1.194183e-02
       15000       5.943844e-03       4.286528e-04       3.262329e-03       2.181927e-02       3.246756e-03       1.128773e-02
       16000       5.578554e-03       2.993072e-04       3.178167e-03       2.711576e-02       5.290813e-03       1.205900e-02
       17000       5.136953e-03       5.982761e-04       2.828680e-03       2.035455e-02       6.863145e-03       1.273411e-02
       18000       5.367280e-03       2.884169e-04       2.772304e-03       2.510350e-02       5.757257e-03       1.359653e-02
       19000       6.177524e-03       2.806212e-04       3.344533e-03       2.119374e-02       4.225916e-03       1.199328e-02
       20000       5.456570e-03       5.799391e-04       2.705661e-03       2.327541e-02       6.288368e-03       1.231097e-02
       21000       7.144250e-03       2.223539e-04       3.054577e-03       3.199616e-02       5.980047e-03       1.466742e-02
       22000       7.321414e-03       4.760468e-04       3.315970e-03       2.610997e-02       5.545138e-03       1.319005e-02
       23000       5.727806e-03       3.149578e-04       2.694554e-03       2.550132e-02       4.251754e-03       1.128271e-02
       24000       5.239238e-03       2.732601e-04       2.835132e-03       2.376566e-02       5.766599e-03       1.375734e-02
       25000       5.864468e-03       5.659386e-04       3.208430e-03       2.568688e-02       5.294506e-03       1.160901e-02
       26000       5.494254e-03       2.892319e-04       2.632016e-03       2.249982e-02       5.722871e-03       1.194829e-02
       27000       4.797609e-03       9.556733e-05       2.441277e-03       2.001134e-02       3.135472e-03       1.045312e-02
       28000       5.749724e-03       1.297054e-04       2.832360e-03       1.820375e-02       5.002537e-03       1.158835e-02
       29000       4.923698e-03       6.103962e-04       2.541724e-03       2.111368e-02       4.285349e-03       1.166241e-02
       30000       6.750731e-03       4.238924e-04       3.138656e-03       2.398592e-02       5.463090e-03       1.304728e-02
       31000       6.035473e-03       7.251511e-04       3.348010e-03       2.456865e-02       6.320232e-03       1.212268e-02
       32000       6.455516e-03       3.623702e-04       3.057034e-03       2.623627e-02       4.379386e-03       1.354476e-02
       33000       4.562218e-03       3.949708e-04       2.316392e-03       2.186985e-02       5.999569e-03       1.109943e-02
       34000       4.831949e-03       4.597716e-04       2.845039e-03       1.818312e-02       5.065394e-03       1.085636e-02
       35000       5.511484e-03       3.609013e-04       2.918587e-03       2.102316e-02       3.166870e-03       1.268038e-02
       36000       6.619732e-03       4.705561e-04       3.281245e-03       2.011735e-02       6.038650e-03       1.213511e-02
