#       step         max_devi_v         min_devi_v         avg_devi_v         max_devi_f         min_devi_f         avg_devi_f
       68000       1.969202e-02       1.968085e-03       1.065045e-02       1.113580e-01       1.959422e-02       4.865532e-02
       69000       2.238156e-02       1.214471e-03       1.198307e-02       1.324392e-01       1.912241e-02       5.055715e-02
       70000       2.722665e-02       1.470174e-03       1.512436e-02       9.998110e-02       1.671954e-02       4.746861e-02
       71000       2.284869e-02       2.057554e-03       1.299349e-02       8.918465e-02       1.794088e-02       4.322668e-02
       72000       1.886970e-02       1.955529e-03       1.104632e-02       7.097182e-02       9.754018e-03       3.826107e-02
       73000       1.922339e-02       1.898140e-03       1.063983e-02       1.161425e-01       1.113920e-02       4.041878e-02
       74000       1.700551e-02       1.063314e-03       9.672363e-03       9.307513e-02       1.928837e-02       4.278844e-02
       75000       1.511104e-02       1.163139e-03       8.180051e-03       8.536882e-02       1.762413e-02       3.794686e-02
       76000       1.461341e-02       8.334674e-04       8.430212e-03       8.174545e-02       1.264935e-02       3.766139e-02
       77000       1.976623e-02       1.202170e-03       1.131771e-02       5.508175e-02       1.193120e-02       2.978501e-02
       78000       1.711121e-02       8.528646e-04       9.895037e-03       8.134010e-02       1.113661e-02       3.386703e-02
       79000       1.599305e-02       2.043096e-04       8.994254e-03       6.352344e-02       1.532116e-02       3.364429e-02
       80000       2.319374e-02       1.275802e-03       1.253888e-02       8.178516e-02       1.787947e-02       4.329205e-02
       81000       2.156252e-02       1.485637e-03       1.221568e-02       1.124169e-01       2.020733e-02       4.878207e-02
       82000       2.637506e-02       1.971498e-03       1.440127e-02       1.209192e-01       2.311816e-02       5.212567e-02
       83000       2.395694e-02       1.039532e-03       1.323110e-02       9.591082e-02       2.043573e-02       4.699473e-02
       84000       2.266655e-02       4.545303e-04       1.193709e-02       8.478025e-02       1.525252e-02       4.196389e-02
       85000       2.075841e-02       9.158108e-04       1.063502e-02       7.335126e-02       1.471791e-02       3.881582e-02
       86000       1.921396e-02       1.107391e-03       1.071030e-02       9.520005e-02       1.249267e-02       4.037602e-02
       87000       1.718309e-02       1.083753e-03       9.604014e-03       7.843630e-02       9.665473e-03       3.168326e-02
       88000       2.279733e-02       1.578865e-03       1.225200e-02       1.146578e-01       2.087944e-02       4.656490e-02
       89000       1.695651e-02       7.812439e-04       9.523755e-03       8.214330e-02       1.306159e-02       3.726963e-02
       90000       2.170343e-02       1.114524e-03       1.224622e-02       9.537305e-02       1.816451e-02       4.367817e-02
       91000       2.233772e-02       7.587928e-04       1.239857e-02       9.037663e-02       1.955375e-02       4.613252e-02
       92000       2.145481e-02       1.010130e-03       1.114824e-02       9.570586e-02       1.676231e-02       4.583058e-02
       93000       2.441381e-02       1.336121e-03       1.332983e-02       9.725762e-02       1.862667e-02       4.642291e-02
       94000       2.451150e-02       1.057676e-03       1.368928e-02       1.032239e-01       2.044000e-02       4.451238e-02
       95000       2.501513e-02       1.440255e-03       1.354406e-02       1.060282e-01       1.754262e-02       4.992333e-02
       96000       2.090456e-02       6.797528e-04       1.113640e-02       8.689145e-02       2.034599e-02       4.266370e-02
       97000       1.869854e-02       9.124528e-04       1.052450e-02       6.821712e-02       1.499652e-02       3.566116e-02
       98000       1.496908e-02       7.650695e-04       7.717989e-03       6.207729e-02       1.093904e-02       3.059122e-02
